loss,accuracy,val_loss,val_accuracy
58.65205001831055,0.13135592639446259,2.1135036945343018,0.1599999964237213
2.091453790664673,0.23199152946472168,1.8991659879684448,0.4000000059604645
1.7734110355377197,0.3580508530139923,1.816857933998108,0.3799999952316284
1.6080409288406372,0.41525423526763916,1.4384957551956177,0.5400000214576721
1.3928285837173462,0.5052965879440308,1.3679264783859253,0.5600000023841858
1.3065961599349976,0.5529661178588867,1.329182744026184,0.5400000214576721
1.084083080291748,0.6091101765632629,1.1222752332687378,0.6000000238418579
0.9787818789482117,0.6652542352676392,1.3130804300308228,0.5600000023841858
0.786855161190033,0.7298728823661804,1.3525069952011108,0.6399999856948853
0.5509732365608215,0.8125,1.3271316289901733,0.6200000047683716
0.39185816049575806,0.8686440587043762,1.4714224338531494,0.6800000071525574
0.2793485224246979,0.9120762944221497,1.714971899986267,0.6800000071525574
0.2967090308666229,0.9004237055778503,1.4283535480499268,0.6200000047683716
0.22195479273796082,0.9322034120559692,1.756595492362976,0.5799999833106995
0.34159958362579346,0.9110169410705566,2.0169239044189453,0.6000000238418579
0.22035107016563416,0.9385592937469482,1.848091721534729,0.6399999856948853
0.1846461147069931,0.9417372941970825,2.122636318206787,0.6399999856948853
0.16214101016521454,0.9555084705352783,1.9387555122375488,0.6200000047683716
0.16829736530780792,0.9597457647323608,2.168943405151367,0.6200000047683716
0.12898439168930054,0.9682203531265259,2.18040132522583,0.6600000262260437
0.11399849504232407,0.9661017060279846,2.3686506748199463,0.6600000262260437
0.17867085337638855,0.9586864113807678,2.3906853199005127,0.6399999856948853
0.14577388763427734,0.9576271176338196,2.2705249786376953,0.6800000071525574
0.05454174056649208,0.9819915294647217,2.355593204498291,0.6399999856948853
0.07823904603719711,0.9798728823661804,2.3365867137908936,0.699999988079071
0.07897226512432098,0.9777542352676392,2.2941672801971436,0.6600000262260437
0.03983756899833679,0.9872881174087524,2.9229423999786377,0.6600000262260437
0.21512854099273682,0.945974588394165,1.7693923711776733,0.6399999856948853
0.1263309121131897,0.9661017060279846,2.33540415763855,0.6200000047683716
0.13112610578536987,0.9629237055778503,3.582631826400757,0.6000000238418579
